,id,created_at,text,hashtags,user_mention_ids,user_mention_screen_names,retweet_count,favorite_count,in_reply_to_user_id,in_reply_to_screen_name,user_id,user_screen_name,user_name,user_friends_count,user_followers_count,user_favourites_count,user_verfied,user_statuses_count,negative,neutral,positive,sentiment_score,sentiment
3011,D3012,2022-07-10 17:31:01,one toxic trait order dunkin uber eat instead drive dunkin,,[],[],0,0,,,2964821566,x0__NY,Nyleen M,73,86,461,False,3554,0.0,1.0,0.0,0.0,neutral
3012,D3013,2022-07-10 17:29:30,dunkin fuck order who surpris,,[],[],0,5,,,895771302,c0wboyb3an,ethan,909,2483,26177,False,52427,0.389,0.442,0.168,-0.5423,negative
3013,D3014,2022-07-10 17:28:22,dunkin donut water good shit stg,,[],[],0,3,,,1375278595053129730,DepressnSession,DepressionSession,45,43,848,False,583,0.248,0.552,0.2,-0.1779,negative
3014,D3015,2022-07-10 17:28:02,want dunkin donut size starbuck ice matcha latt w 3 pump peppermint syrup vanilla sweet cold foam cinnamon dust top,,[],[],0,2,,,1119045513779851264,dotsndloops,sahbabii fan club president,39,34,19391,False,12331,0.0,0.79,0.21,0.6249,positive
3015,D3016,2022-07-10 17:28:00,need dunkin donut ice coffe rn,,[],[],0,2,,,1276023902372876288,villainjae,dani 🏍,348,351,57606,False,13080,0.0,1.0,0.0,0.0,neutral
3016,D3017,2022-07-10 17:27:11,boston place dunkin donut religion,,"[13553752, 420199190, 1512840604492861449, 389767278, 1526475130590871553, 1403074138185609217, 1504431392180125705, 1279113762205765632, 1513102020118519808, 1450527237518802949, 14781805, 1463639405931995139, 1536296775249760257, 1250056196255617024, 1381353450026500102, 1509645638354575365, 1000907481978060800, 1407345832173649925, 1303842256076513280, 15961885, 1530495127508205569, 1479381625024745477, 14419290, 2890155763, 280727266, 1495840018002235394, 1427638286202327049, 1112094166111215618, 1488990927800705029, 2517896610, 1303516711006736384, 1076209471553261568, 1417773293013069825, 1346979744747700225, 1532792407200346114, 738176040, 1261057108910518272, 1388484008015802374, 1087418871735353345, 161349582, 963546657097842689, 412582383, 1283732014605176838, 1510611176518037511, 895991736723525632, 1370387833, 1454487802364764167, 1476699112108138498, 949917588682870789]","['Seinneann', 'notthatkate', 'HBS1948', 'ShantiPixie', 'NancyTay1976', 'QueenofNihilism', 'Izziefruity50', 'MeToobirdy', 'ForgivenDope', 'BartySlarty', 'Kaminara', 'PoesMyaa', 'tired_of_debate', 'forevershallon', 'doodle_bobby', 'TheWontedOne', 'bgpereira3', 'TransKidsMatter', 'frankie_fatal', 'Hellmark', 'LippincottNot', 'FrogDeWar', 'latsot', 'ndv0r', 'sschinke', 'WuTang_S11', 'MelodyFenton4', 'Molly85224872', 'Slartib24574151', 'bobrob223', 'CassandraCmplex', 'slice_dr', 'WhatIsAWomanBot', 'rightofcenter73', 'StevenSven4', 'NECacophony', 'Talwynsilverha1', 'BernardStBamse', '_FelineMenace', 'the_damn_muteKi', 'Bringlydingle', 'katbalmy', 'JustAFemale84', 'VerseusGreekus', 'clarke_clarkej8', 'MAMelby', 'Anna_Exists', 'Ana___fox', 'Rascal778']",0,2,8.641320520142889e+17,penelopeMNT,864132052014288896,penelopeMNT,Penelope,2723,4668,14725,False,11890,0.0,1.0,0.0,0.0,neutral
3017,D3018,2022-07-10 17:24:11,hardest decis decid flavor get dunkin donut,,[],[],0,1,,,1189149628027097089,aziza_mhh,aziza🖤,147,121,3549,False,910,0.0,1.0,0.0,0.0,neutral
3018,D3019,2022-07-10 17:22:50,dunkin want tri ur omelett bite,,[],[],0,1,,,326923591,KaylayShorter,don shula 🔜 DEADROCKS 💤💤💤💤,2428,3460,110577,False,68534,0.275,0.725,0.0,-0.3447,negative
3019,D3020,2022-07-10 17:22:46,dunkin coffe suck,,[],[],0,1,1.4662517368935956e+18,CaptainOldKing,1466251736893595650,CaptainOldKing,"oldie the goldie (🕵️,🍟)",773,907,8770,False,3262,0.455,0.545,0.0,-0.3612,negative
3020,D3021,2022-07-10 17:22:31,dunkin gt starbuck someon say,,[],[],1,1,,,822421820355715074,devonbyerss,Luis | ST4 era,140,139,3490,False,3956,0.0,1.0,0.0,0.0,neutral
3021,D3022,2022-07-10 17:21:33,think im gonna buy dunkin donut ground coffe hazelnut delici could put ass good,,[],[],0,4,,,1515420093924130818,trash_queen88,꧁•𝙽𝙸𝙲𝙺 𝙱.•꧂,551,47,283,False,933,0.102,0.698,0.2,0.5256,positive
3022,D3023,2022-07-10 17:21:30,nich drag name dunkin phyfe,,[],[],0,4,,,89500126,OfficialMaggieL,gender rogers,1967,1603,146421,False,73491,0.275,0.725,0.0,-0.2263,negative
3023,D3024,2022-07-10 17:19:38,treat dunkin today never realli get coffe expens starbuck,,[],[],0,0,,,116644925,PrettiEBeat,Eb❤️,824,902,12079,False,43871,0.0,1.0,0.0,0.0,neutral
3024,D3025,2022-07-10 17:19:05,sure someth idk usual dunkin spot suddenli busi time,,[8771022],['dunkindonuts'],0,0,,,464256826,bljkxxi,kayjay,200,3654,28581,False,93713,0.055,0.864,0.082,0.1522,positive
3025,D3026,2022-07-10 17:18:47,ye breakfast week back im bit snob refus eat dunkin donut seem sit stomach weird enjoy occasion fanci bougi donut,,"[1354450160072470529, 563101518]","['TheHorrorOfChr1', 'FirecakesDonuts']",0,4,1.3544501600724705e+18,TheHorrorOfChr1,159755802,ReinaIsGreat,Reina the Cactus Queen 💉🌵👸🏻,1916,673,56589,False,17193,0.146,0.729,0.125,0.1457,positive
3026,D3027,2022-07-10 17:16:33,one told incred screw sci fi show netflix love death robot like black mirror consist ye anim episod damn photo realist,,[],[],0,0,,,69618931,dunkin_addict,Alex Tomasic,394,109,150,False,8663,0.2,0.631,0.169,-0.1353,negative
3027,D3028,2022-07-10 17:16:12,cool spanish bad guy rest unwatch,,[1049695761364082694],['wormsofbarlo'],0,1,1.0496957613640827e+18,wormsofbarlo,902256170,hum_dunkin,hum dunkin,923,1460,129392,False,22942,0.113,0.804,0.083,-0.1531,negative
3028,D3029,2022-07-10 17:15:11,indeedi sweeti,,[356253590],['Kent_Dunkin'],0,0,356253590.0,Kent_Dunkin,2923875442,redboi4u2c,Millenium Snow,401,69,18,False,65,0.0,0.238,0.762,0.4939,positive
3029,D3030,2022-07-10 17:14:50,win 25 dunkin donut ecard,giveaway avocadotoast,[],[],0,0,,,961605503234330629,cozysunshine5,Donna,1023,106,664,False,26795,0.0,0.612,0.388,0.5859,positive
3030,D3031,2022-07-10 17:14:33,work dunkin donut put kummel belli,,[],[],0,0,,,727039238697443329,realbryn,Bryn Anderson,3,12,0,False,320104,0.0,1.0,0.0,0.0,neutral
3031,D3032,2022-07-10 17:13:17,talk da stat eye test got ray put klay anoth team system player without steph dunkin puttin leg like ray aint got bag im goin skill prefer,,[2732931059],['gwee__'],0,0,2732931059.0,gwee__,192405280,LBL_Snow,$now,404,546,20056,False,20574,0.0,0.952,0.048,0.3612,positive
3032,D3033,2022-07-10 17:13:09,hey sinc custom support ghost taken hour dunkin donut order mayb twitter team one talk,,[3100005042],['UberEats'],0,4,,,1149317582,ruukutia,debate club beidou,453,954,73885,False,203542,0.0,0.909,0.091,0.4574,positive
3033,D3034,2022-07-10 17:12:44,vold,,[856650411213815808],['IdahoBones'],0,6,8.566504112138158e+17,IdahoBones,902256170,hum_dunkin,hum dunkin,923,1460,129392,False,22942,0.0,1.0,0.0,0.0,neutral
3034,D3035,2022-07-10 17:11:24,dunkin donut canada bye america,,[33333999],['jcarrollosen'],0,3,33333999.0,jcarrollosen,1351039428,BettyBoogaloo,Betty Boogaloo,319,528,85545,False,34612,0.0,1.0,0.0,0.0,neutral
3035,D3036,2022-07-10 17:10:37,dunkin hash brown still undef,,[],[],0,0,,,1041795786214989825,Beee_LikeMike,Mike,2579,1619,5953,False,5067,0.0,1.0,0.0,0.0,neutral
3036,D3037,2022-07-10 17:09:36,dunkin oregon,,[10020202],['straawbs'],0,0,10020202.0,straawbs,279324817,jtheseawitch,J 🧜🏻🌈🏴‍☠️🍊🔪 (they/mer),560,249,132640,False,14509,0.0,1.0,0.0,0.0,neutral
3037,D3038,2022-07-10 17:09:22,want anyth dunkin donut,,[1533245797243969536],['povlaas'],0,1,1.5332457972439695e+18,povlaas,1375278595053129730,DepressnSession,DepressionSession,45,43,848,False,583,0.0,0.755,0.245,0.0772,positive
3038,D3039,2022-07-10 17:08:10,dunkin donut gt honey dew even close,,[],[],0,4,,,594998984,iCanflyhbu,☁Quis☁️,712,999,61570,False,61205,0.0,1.0,0.0,0.0,neutral
3039,D3040,2022-07-10 17:08:07,dunkin babe,,[612366099],['celestecolby'],0,0,612366099.0,celestecolby,707338651399806976,emilyjuneeeee,em,231,178,1979,False,1224,0.0,1.0,0.0,0.0,neutral
3040,D3041,2022-07-10 17:07:31,dunkin donut ice coffe shit good sunday,,[],[],0,5,,,1432136261268119554,ouids_eth,𝕠𝕦𝕚𝕕,2935,1710,7087,False,2298,0.0,0.662,0.338,0.7283,positive
3041,D3042,2022-07-10 17:07:30,want dunkin donut sell bucket worth hashround,,[],[],0,0,,,1354141958592225280,daminionbob,stranger things 4 vol 1 + vol 2 spoilers warning,1552,225,77262,False,52998,0.0,0.789,0.211,0.296,positive
3042,D3043,2022-07-10 17:06:30,sometim dunkin coffe foulest shit ive ever tast like happen,,[],[],0,6,,,1343601727300395010,purehomohate,Prof Dr Sexy Garfields big Yabos,727,265,94367,False,41324,0.211,0.643,0.146,-0.2732,negative
3043,D3044,2022-07-10 17:06:25,know your new england five separ dunkin donut span five minut,,[],[],0,2,,,906545823084957696,ComedyManKelp,Kelp,1608,1424,360663,False,57039,0.0,1.0,0.0,0.0,neutral
3044,D3045,2022-07-10 17:05:17,dont get hire insomnia dunkin im gonna throw im impati feel anxiou,,[],[],0,0,,,1374520403041812488,Heartcheerios,𝓗𝓮𝓵𝓲𝓪| 𝓦𝓪𝓷𝓭𝓪 𝓼𝓽𝓪𝓷💥,102,54,19145,False,3274,0.224,0.776,0.0,-0.6686,negative
3045,D3046,2022-07-10 17:05:03,work dunkin donut put succotash back,,[],[],0,0,,,727039238697443329,realbryn,Bryn Anderson,3,12,0,False,320104,0.0,1.0,0.0,0.0,neutral
3046,D3047,2022-07-10 17:05:01,health amp welfar check 7 10 2022 1 04pm district 2 dunkin donut addr 259 brockton ave abington 02351 22 32688,,[],[],0,0,,,1236718917122392065,HRECC911,HRECC Dispatch,21,701,23,False,58616,0.0,1.0,0.0,0.0,neutral
3047,D3048,2022-07-10 17:04:15,zoomer dunkin cool shirt like spencer oh sigh teen heart zoomer teen lmao,,[],[],0,7,,,792780284253048832,stonyrivr,river,454,637,91964,False,34555,0.058,0.551,0.392,0.9141,positive
3048,D3049,2022-07-10 17:03:32,one time went dunkin boston train station want one donut hole coffe girl said get least 6 even charg,,"[1478444279408250884, 3378086811]","['girl_01000100', 'fraxiommusic']",36,5286,1.478444279408251e+18,girl_01000100,556959977,marysoffice,💀daddymama💀,60,119,3312,False,12655,0.0,1.0,0.0,0.0,neutral
3049,D3050,2022-07-10 17:03:09,imma say 7brew scooter dare say dunkin miiiiidddddddd mid af dont get hype,,[],[],0,17,,,273088560,nothalfbadmads,character actress margot martindale,2081,1031,66332,False,27606,0.0,1.0,0.0,0.0,neutral
3050,D3051,2022-07-10 16:59:45,tri one dunkin oat milk,,[1540227349],['goatcheees'],0,1,1540227349.0,goatcheees,237549984,mahmudaxc,m 🧞‍♀️,704,917,54677,False,19944,0.0,1.0,0.0,0.0,neutral
3051,D3052,2022-07-10 16:58:40,scariest thing ever experienc,,[2823265643],['Snowmannequin'],0,2,2823265643.0,Snowmannequin,902256170,hum_dunkin,hum dunkin,923,1460,129392,False,22942,0.0,1.0,0.0,0.0,neutral
3052,D3053,2022-07-10 16:58:14,ooooo play bit mod vr scariest thing ever play continu play soon thank remind,,[902256170],['hum_dunkin'],0,2,902256170.0,hum_dunkin,2823265643,Snowmannequin,Heinz+,357,455,46395,False,7894,0.0,0.74,0.26,0.8176,positive
3053,D3054,2022-07-10 16:57:47,use skill,,[2823265643],['Snowmannequin'],0,2,2823265643.0,Snowmannequin,902256170,hum_dunkin,hum dunkin,923,1460,129392,False,22942,0.0,0.256,0.744,0.4404,positive
3054,D3055,2022-07-10 16:57:23,dunkin,,[1027759851168915458],['Greens_Trains'],0,0,1.0277598511689155e+18,Greens_Trains,1421492956268097551,joe_blocky,stuart the train man,66,21,256,False,1522,0.0,1.0,0.0,0.0,neutral
3055,D3056,2022-07-10 16:57:22,ye mother teach use sew machin alter shirt fit better,,[902256170],['hum_dunkin'],0,2,902256170.0,hum_dunkin,2823265643,Snowmannequin,Heinz+,357,455,46395,False,7894,0.0,0.698,0.302,0.8244,positive
3056,D3057,2022-07-10 16:57:16,check video game alien isol yet full sound,,[2823265643],['Snowmannequin'],0,2,2823265643.0,Snowmannequin,902256170,hum_dunkin,hum dunkin,923,1460,129392,False,22942,0.137,0.863,0.0,-0.4019,negative
3057,D3058,2022-07-10 16:57:16,dunkin ice coffe lover,,[],[],0,2,,,1006460947873988608,isabelliae,isabellie,246,165,9294,False,4213,0.0,0.568,0.432,0.5859,positive
3058,D3059,2022-07-10 16:56:40,also realis seamster recent thing,,[2823265643],['Snowmannequin'],0,2,902256170.0,hum_dunkin,902256170,hum_dunkin,hum dunkin,923,1460,129392,False,22942,0.0,1.0,0.0,0.0,neutral
3059,D3060,2022-07-10 16:56:38,go visit former morri cheerlead jorg loza dunkin bring back vanilla bean ice w extra cream extra suga,onthefence,[],[],0,15,,,1045305264587649031,MorrisBarstool,Barstool Morris,89,302,679,False,270,0.0,0.909,0.091,0.2263,positive
3060,D3061,2022-07-10 16:56:31,immedi thought blade runner analog style sound,,[902256170],['hum_dunkin'],0,2,902256170.0,hum_dunkin,2823265643,Snowmannequin,Heinz+,357,455,46395,False,7894,0.0,1.0,0.0,0.0,neutral
3061,D3062,2022-07-10 16:56:23,damn meant stop dunkin donut butter pecan ice coffe,,[],[],0,1,,,2576547934,Tah__Love,Tah,141,193,4747,False,9241,0.29,0.71,0.0,-0.5994,negative
3062,D3063,2022-07-10 16:55:59,1970 sci fi comput boot ass sound,,[2823265643],['Snowmannequin'],0,3,2823265643.0,Snowmannequin,902256170,hum_dunkin,hum dunkin,923,1460,129392,False,22942,0.333,0.667,0.0,-0.5423,negative
3063,D3064,2022-07-10 16:53:33,there two type peopl there peopl go starbuck coffe there peopl go dunkin piss water,,[],[],0,3,,,349957125,Mat_Finistrella,Mat,304,438,4091,False,15743,0.105,0.895,0.0,-0.4019,negative
3064,D3065,2022-07-10 16:53:26,uncl vinc dunkin donut put slack everyth make there reason two sip sweet tea make stomach go crazi,,[],[],0,0,,,2540011896,shotomonaroki,Heather Sinclair,128,209,9455,False,16728,0.141,0.767,0.092,-0.1531,negative
3065,D3066,2022-07-10 16:52:49,mald dunkin uber eat order taken hour mark look like still prepar order bitch dunkin,,[],[],0,2,,,1149317582,ruukutia,debate club beidou,453,954,73885,False,203542,0.137,0.784,0.078,-0.4374,negative
3066,D3067,2022-07-10 16:52:06,miss close dunkin,,"[318597387, 2557521]","['DStew89', 'espn']",0,0,318597387.0,DStew89,1515715354751905799,Antonyjlove119,Antony james,42,14,211,False,307,0.186,0.814,0.0,-0.1531,negative
3067,D3068,2022-07-10 16:51:10,there noth better go dunkin mass,,[],[],0,12,,,947182000477175809,maggieesheridan,fempath,306,292,49961,False,3195,0.231,0.769,0.0,-0.3412,negative
3068,D3069,2022-07-10 16:50:02,need stop overthink make first move summer sit dunkin donut wait friend one employe often work im approach,overthinking MakeFirstMove DatingCoach,[],[],0,1,,,795734230542102528,sexycises,Sexycises,630,794,1410,False,5643,0.052,0.873,0.075,0.25,positive
3069,D3070,2022-07-10 16:49:16,dunkin mobil dunkin mobil commerci,,[],[],0,0,,,30797693,AVMGDIGITALHD,AVMGDIGITALHD,1518,765,247,False,45339,0.0,1.0,0.0,0.0,neutral
3070,D3071,2022-07-10 16:48:25,good sunday first dunkin mess coffe donut staff get right coffe thought go home mom turn go long day,,[],[],0,0,,,21518564,SharksFan_39,Alycia Madigan,1265,498,123058,False,45563,0.112,0.888,0.0,-0.5867,negative
3071,D3072,2022-07-10 16:48:23,close dunkin donut near train station take work im actual devest,,[],[],0,1,,,1349235539233263616,gunchpussy,Crunchy Cornpopper,351,225,54390,False,90611,0.0,1.0,0.0,0.0,neutral
3072,D3073,2022-07-10 16:47:42,fell knee dunkin bagel mini,,[],[],1,2,,,1093390042439929856,imthebimbobaby,nonprofit whoreganization,275,118,54665,False,13218,0.0,1.0,0.0,0.0,neutral
3073,D3074,2022-07-10 16:47:42,pass first ever dunkin donut shed tear respect,,[],[],0,9,,,17794513,yungwaif,¢onnor,1153,388,63752,False,1886,0.0,0.829,0.171,0.4767,positive
3074,D3075,2022-07-10 16:46:36,great get coffe either dunkin donut mcdonald thank,,[],[],0,0,,,1435381011232198657,destinyboi8883,❤🖤ⓢⓞⓡⓐ🖤❤ || Traumatic Heartache arc || (FAKE),405,143,3349,False,1799,0.0,0.682,0.318,0.7906,positive
3075,D3076,2022-07-10 16:46:13,dunkin addict didnt know butter pecan back,,[],[],0,0,,,3245418802,JabreaSharday,link in bio ✨,264,247,15989,False,21706,0.0,1.0,0.0,0.0,neutral
3076,D3077,2022-07-10 16:45:55,alway peopl dunkin sit drink subway floor,,[],[],0,2,,,738554521350086657,zzzachrw,Zach Wright,434,107,7921,False,3481,0.0,1.0,0.0,0.0,neutral
3077,D3078,2022-07-10 16:45:42,dunkin slow af like gim coffe leav,,[],[],0,0,,,43885961,KarmasAShannon,Queen of Chaos 😵‍💫,448,514,53248,False,105730,0.105,0.716,0.179,0.2585,positive
3078,D3079,2022-07-10 16:43:56,dunkin one per usual,,[],[],0,0,,,2727295706,lexsiem_,underground black girl 🌻,455,805,71923,False,52129,0.0,1.0,0.0,0.0,neutral
3079,D3080,2022-07-10 16:42:54,belter seen fair boat tri googl one time work,,[4823203155],['Leodrsson'],0,1,4823203155.0,Leodrsson,902256170,hum_dunkin,hum dunkin,923,1460,129392,False,22942,0.0,0.936,0.064,0.1655,positive
3080,D3081,2022-07-10 16:42:51,local dunkin crisi bc someon fuck inventori deliv 1700 piec bacon 32 case cherri coke,,[],[],1,9,,,3294177806,HotGirltm,Hot Girl™️,371,924,107836,False,21731,0.254,0.746,0.0,-0.8591,negative
3081,D3082,2022-07-10 16:42:14,love dunkin coffe lol liter problem,,[],[],0,0,,,2406357706,gardengoddessOF,sammy ✨,519,306,1398,False,3374,0.155,0.402,0.444,0.7213,positive
3082,D3083,2022-07-10 16:41:54,im great wolf lodg rn fever dream like whole build bear whole dunkin donut kid stare malici intent cape wand ran away,,[],[],1,2,,,1419010572239126528,blazehiyyih,zinny ✡︎,189,91,20071,False,6022,0.0,0.827,0.173,0.8225,positive
3083,D3084,2022-07-10 16:41:42,go back dunkin donut make coffe jaffar,,"[1097855497238134785, 457849499, 1367531]","['drabdullah1_', 'Strange79Lisa', 'FoxNews']",0,0,1.0978554972381348e+18,drabdullah1_,1156634309362704386,Burrmann12,Burr,23,4,256,False,2084,0.0,1.0,0.0,0.0,neutral
3084,D3085,2022-07-10 16:41:40,point fucker dunkin mess purpos im annoy sent next order wrong,,[],[],0,0,31671792.0,aygrec,31671792,aygrec,anna 🏳️‍🌈,1452,451,113116,False,35856,0.341,0.659,0.0,-0.8851,negative
3085,D3086,2022-07-10 16:40:36,guy dunkin ask number like sir appreci gone traumat breakup give butter pecan ice coffe order hash brown,,[],[],0,3,,,1136466957492981760,ghostplunk,this is now a silk sonic stan account,482,501,63658,False,28163,0.134,0.741,0.126,-0.5106,negative
3086,D3087,2022-07-10 16:39:36,terryvil black sox stay atop ctl win dunkin donut park,,[],[],0,0,,,47337808,RASports,Rep-Am Sports,155,4462,111,False,73981,0.0,0.774,0.226,0.5859,positive
3087,D3088,2022-07-10 16:38:40,current mood mad get dunkin donut krispi kreme chanc nyc,,[],[],0,6,,,10020202,straawbs,sarah 🍓🍰,789,346,115444,False,8979,0.132,0.785,0.083,-0.296,negative
3088,D3089,2022-07-10 16:38:26,dunkin donut high fructos crap,,"[1457010347659902983, 8771022]","['MavinCurmudgeon', 'dunkindonuts']",0,0,1.457010347659903e+18,MavinCurmudgeon,1429420730920415232,AntoniaGaius,AntoniaGaius,432,253,17323,False,17693,0.394,0.606,0.0,-0.3818,negative
3089,D3090,2022-07-10 16:38:16,afraid ask women coffe alreadi slip dm meanwhil guy straight invad privaci use dunkin order hit,,[616470622],['_miss_frazzled_'],0,6,1.2178750608804782e+18,ready4preddy,1217875060880478208,ready4preddy,Æthelred the UnPreddy,195,973,112741,False,8647,0.0,0.944,0.056,0.2263,positive
3090,D3091,2022-07-10 16:36:42,right use get dunkin donut allow treat yummi servic get one everi snd treat think qt donut,,"[1436460683198177311, 1446841244911538176, 937714663344758784]","['MsHyde76', 'sirenrayne94', 'LadyLeonaSings']",0,3,1.4364606831981773e+18,MsHyde76,3346085747,MadWomanTrying,Natalie the 💣shell,5770,6697,46475,False,25877,0.0,0.736,0.264,0.9172,positive
3091,D3092,2022-07-10 16:36:26,barra flag green version denmark one absolut masterpiec,,[902256170],['hum_dunkin'],0,3,902256170.0,hum_dunkin,4823203155,Leodrsson,Eoghan ᚛ᚐᚋᚐᚇᚐᚅ᚜,835,908,230797,False,10220,0.0,0.745,0.255,0.6249,positive
3092,D3093,2022-07-10 16:35:48,want dunkin man slide doordash dm,,[],[],1,36,,,616470622,_miss_frazzled_,gabby is tired,806,654,33641,False,17678,0.0,1.0,0.0,0.0,neutral
3093,D3094,2022-07-10 16:35:45,stop dunkin yal want someth,,[],[],0,3,,,18361825,ThaSouth,BIG Juuug 🚩🚩,72989,75916,148201,False,144726,0.232,0.58,0.188,-0.0772,negative
3094,D3095,2022-07-10 16:35:32,fuck dunkin fuck outsid hitter fuck,,[],[],0,0,,,1214627831940046849,meghancoxx,meghan,91,57,2821,False,959,0.677,0.323,0.0,-0.8885,negative
3095,D3096,2022-07-10 16:35:25,dunkin follow taco bell lead get liquor licens get bailey coffe,,[],[],1,3,,,285861883,kellykeanee,Kelly Anne👑🌻🍄💫,1748,1493,40694,False,41321,0.0,1.0,0.0,0.0,neutral
3096,D3097,2022-07-10 16:34:33,one day wanna dip ball dunkin donut donut glaze cute emo girl lick go yum cameron cameron,,[],[],1,1,,,1381372476937146374,cameronlikesrap,Cameron Never Broke Again,2696,1299,335,False,454,0.0,0.903,0.097,0.4588,positive
